Time,PM10,PM25,PM100,Temperature,Gas,Humidity,Pressure,Altitude
1707957078.6477232,0,0,0,22.4,403788,52.4,1004.733,71.15
1707957079.6585107,0,0,0,22.4,397129,52.2,1004.721,71.26
1707957080.6694033,0,0,0,22.5,405487,52.0,1004.713,71.32
1707957081.6813662,0,0,0,22.5,396429,51.8,1004.714,71.31
1707957082.6936088,0,0,0,22.6,400193,51.6,1004.725,71.22
1707957083.7078564,0,0,0,22.6,398538,51.5,1004.726,71.21
1707957084.719604,0,0,0,22.7,399482,51.3,1004.728,71.19
1707957085.7315722,0,0,0,22.7,398773,51.2,1004.741,71.09
1707957086.7435727,0,0,0,22.8,396662,51.0,1004.751,71.01
1707957087.7555761,0,0,0,22.8,398773,50.9,1004.751,71.0
1707957088.767554,0,0,0,22.9,397129,50.7,1004.761,70.92
1707957089.7802997,0,0,0,22.9,397832,50.6,1004.756,70.96
1707957090.792345,0,0,0,22.9,394573,50.5,1004.747,71.04
1707957091.804366,0,0,0,23.0,396896,50.4,1004.734,71.14
1707957092.8156137,0,0,0,23.0,394804,50.3,1004.726,71.21
1707957093.8277047,0,0,0,23.1,396196,50.2,1004.721,71.25
1707957094.8397238,0,0,0,23.1,395963,50.0,1004.718,71.28
1707957095.851575,0,0,0,23.1,395731,49.9,1004.707,71.37
1707957096.8636386,0,0,0,23.2,396662,49.8,1004.705,71.39
1707957097.875712,0,0,0,23.2,393652,49.6,1004.705,71.39
1707957098.887563,0,0,0,23.2,390687,49.6,1004.705,71.38
1707957099.8995914,0,0,0,23.3,393422,49.4,1004.709,71.35
1707957100.9116054,0,0,0,23.3,391367,49.4,1004.71,71.35
1707957101.9235623,0,0,0,23.4,393193,49.3,1004.714,71.31
1707957102.9354413,0,0,0,23.4,391822,49.2,1004.724,71.23
1707957103.9474702,0,0,0,23.4,392506,49.1,1004.722,71.24
1707957104.9595609,0,0,0,23.5,390461,49.0,1004.73,71.17
