Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712795054.33,0,0,44.0,3.0,4.0,4.0,34.3485546875,32.78724381236129,1005.1098165958497,67.99409406265616,194121.0
1712795056.27,0,0,44.0,3.0,4.0,4.0,34.33126953125,32.890771399696334,1005.1127120783208,67.96982923303052,193892.0
1712795058.32,0,0,49.0,3.0,4.0,4.0,34.3176953125,33.01465072863884,1005.1156195727184,67.94546382638697,194296.0
1712795060.3,0,0,49.5,3.0,4.0,4.0,34.300800781250004,33.15824829078305,1005.1139302512482,67.95962068226119,192984.5
1712795062.33,0,0,47.0,3.0,4.0,4.0,34.28654296875,33.302217873756945,1005.1070017098696,68.01768348108268,193949.5
1712795064.3,0,0,47.0,3.0,4.0,4.0,34.269550781250004,33.32906002734646,1005.1060203391219,68.02590763683654,194464.5
1712795066.32,0,0,43.5,3.0,4.0,4.0,34.250996093750004,33.25879716237897,1005.1007233745593,68.07029769174781,195508.5
1712795068.3,0,0,45.0,3.0,4.0,4.0,34.229121093749995,33.01168434154458,1005.0995366202886,68.08024305101782,196847.0
1712795070.32,0,0,45.5,3.0,4.0,4.0,34.21046875,32.74821493428743,1005.1027835211064,68.05303305431342,196906.0
1712795072.29,0,0,41.0,3.0,4.0,4.0,34.193476562499995,32.70394756179638,1005.103538046442,68.04670995391379,197086.5
1712795074.32,0,0,41.0,3.0,4.5,5.0,34.1755078125,32.93814568380729,1005.1070365627761,68.01739140329673,195561.0
1712795076.3,0,0,44.5,3.0,4.5,5.0,34.15998046875,33.2983038998511,1005.1093297512091,67.99817391277004,194407.0
1712795078.32,0,0,43.0,3.0,5.0,6.0,34.14826171875,33.71112658876231,1005.1074455655516,68.01396385520451,192984.0
1712795080.29,0,0,46.0,3.0,5.0,6.0,34.1341015625,34.1046901503214,1005.1093762226111,67.99778450898074,192757.0
1712795082.36,0,0,45.5,3.0,5.0,6.0,34.11798828125,34.24353822453267,1005.1080894424816,68.00856800703009,193550.5
1712795084.27,0,0,45.5,3.0,5.0,6.0,34.100703124999995,34.144309786865264,1005.1127070682799,67.96987129984998,194464.5
1712795086.3,0,0,37.0,3.0,5.0,6.0,34.08244140625,33.90189161955503,1005.1157149577086,67.94466452483142,195910.5
1712795088.32,0,0,42.0,3.0,5.0,6.0,34.070917968749995,33.66909516252956,1005.1037016344096,68.04533901030446,196440.5
1712795090.29,0,0,41.5,3.0,5.0,6.0,34.06564453125,33.48579157067714,1005.103722408099,68.04516491794882,197202.5
1712795092.31,0,0,41.5,3.0,5.0,6.0,34.06115234375,33.34270140800683,1005.1015475019656,68.06339124656616,197378.0
1712795094.3,0,0,46.0,3.0,5.0,6.0,34.06203125,33.22307089597351,1005.1021244364961,68.05855636770136,197437.0
1712795096.32,0,0,45.0,3.0,5.0,6.0,34.06291015625,33.12630943221038,1005.1009602539073,68.06831255841323,197085.5
1712795098.31,0,0,32.0,3.0,5.0,6.0,34.059296875,33.07755508251389,1005.1002327966991,68.07440886878888,196788.5
1712795100.3,0,0,47.0,3.0,5.0,6.0,34.059296875,33.07755508251389,1005.1002327966991,68.07440886878888,196788.5
1712795102.32,0,0,47.0,3.0,5.0,6.0,34.05783203125,32.84136565513185,1005.0995614254257,68.08003516458909,197974.0
1712795104.38,0,0,42.0,3.0,5.0,6.0,34.05939453125,32.33361827544024,1005.096040880948,68.10953845135944,200441.0
1712795106.3,0,0,42.0,3.0,5.0,6.0,34.0628125,31.91523088017829,1005.1025405283588,68.05506944749007,200511.0
1712795108.33,0,0,45.0,3.0,5.0,7.0,34.07111328125,31.78610233791807,1005.1075055449578,68.01346121271382,199590.5
1712795110.3,0,0,43.5,3.0,5.0,7.0,34.08234375,31.962297028408003,1005.1077189037774,68.0116732118768,198988.0
1712795112.31,0,0,43.5,3.0,5.0,6.5,34.092109375,32.16966173294112,1005.1020369166013,68.05928980798116,198569.5
1712795114.3,0,0,45.5,3.0,5.0,6.5,34.092890624999995,32.311292512711134,1005.1102882913099,67.99014114878761,199109.0
1712795116.32,0,0,44.5,3.0,5.0,6.0,34.0950390625,32.399338314866384,1005.105120495683,68.0334485644434,198868.0
1712795118.3,0,0,46.0,3.0,5.0,6.0,34.08634765625,32.69355767372835,1005.1090893167204,68.00018881678645,198928.0
1712795120.31,0,0,46.0,2.0,4.0,5.0,34.06779296875,32.92759067170161,1005.1072606050049,68.01551387313455,199048.0
1712795122.3,0,0,45.5,2.0,4.0,5.0,34.041621093749995,32.99614195631884,1005.1146485508932,67.95360126261453,199833.0
1712795124.33,0,0,48.0,2.5,4.0,5.0,34.01671875,33.04207358569154,1005.1136779689352,67.96173497898918,200504.0
1712795126.29,0,0,48.0,2.5,4.0,5.0,33.99103515625,32.94568824377739,1005.1079358833817,68.00985487964283,201115.5
