Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1707953954.7585166,1,5,23.45734375,1005.0402530463238,45.357180217463466,68.57706949049536,128182
1707953955.7698345,1,10,23.4598828125,1005.03755376214,45.35133211643685,68.59969142736107,128744
1707953956.7816374,1,10,23.46203125,1005.0393681459115,45.32700214322065,68.58448558500729,129121
1707953957.7925668,1,10,23.4645703125,1005.0452623078154,45.32729993531231,68.53508841787186,129978
1707953958.803262,1,10,23.467109375,1005.047719065313,45.327597735287256,68.51449915438158,130652
1707953959.815576,1,10,23.46828125,1005.0530836333211,45.315445324391725,68.46954064449683,132121
1707953960.8258047,1,10,23.4696484375,1005.0570506888637,45.30946103301684,68.43629430757895,133019
1707953961.836732,1,10,23.470234375,1005.0528581023391,45.30338533402188,68.47143073441083,133019
1707953962.848337,1,10,23.47140625,1005.0444729037985,45.27894726325253,68.54170415775687,134132
1707953963.8591802,1,10,23.471796875,1005.0502714502079,45.266706622985005,68.49310851279903,135473
1707953964.8708706,1,10,23.47375,1005.0500458789273,45.25464988567347,68.49499894472615,134748
1707953965.8829777,1,10,23.474921875,1005.0416606120473,45.242502434493076,68.5652731000104,135891
1707953966.89472,1,10,23.4762890625,1005.0335964928923,45.23652051183455,68.63285626997613,137053
1707953967.9061809,1,9,23.4774609375,1005.0269298928183,45.236657753528185,68.6887275475171,137373
1707953968.9176211,1,9,23.479609375,1005.0253066345408,45.21848440707027,68.70233175589907,137480
1707953969.9285808,1,9,23.481953125,1005.0222857719185,45.20647655036808,68.72764905879146,138235
1707953970.9395912,1,9,23.4844921875,1005.0213047937178,45.20063293533245,68.73587047280013,139770
1707953971.9504976,1,9,23.4860546875,1005.0135616312253,45.19467519112037,68.80076484889156,140103
1707953972.963149,1,9,23.488203125,1005.0102194597719,45.17036621025811,68.82877525161196,140215
1707953973.9758587,1,9,23.49015625,1004.9979622268125,45.17059470645136,68.93150253348759,140775
1707953974.9909165,1,9,23.4919140625,1004.99397761783,45.15238221123844,68.96489756885997,140887
1707953976.0018718,1,9,23.4926953125,1004.9918247190072,45.158612754495536,68.98294107335809,141794
1707953977.0128324,1,9,23.49328125,1004.9876318732735,45.14640315484963,69.01808151909026,142482
1707953978.0237148,1,9,23.4942578125,1004.9892376783167,45.146517359439144,69.00462317424154,142137
1707953979.0346184,1,9,23.4969921875,1004.9885775730936,45.1836744735613,69.01015555214863,142828
1707953980.0455937,0,6,23.499921875,1004.9865197923525,45.20243907930475,69.02740194374732,142597
1707953981.0581894,0,6,23.5024609375,1004.9906948504037,45.27030008594757,68.99241054585536,143409
1707953982.0699108,0,6,23.5048046875,1004.9911111371035,45.31358401497951,68.98892162990556,143995
1707953983.0827162,0,7,23.508125,1004.9879767356782,45.36928730964097,69.01519120588283,144467
